ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Concept_in_Source,Borrowing
ToroTegu-330_vagina-1,9096,ToroTegu,330_vagina,pɔ̀rɔ́,pɔ̀rɔ́,p ¹/ɔ r ⁵/ɔ,,Hantgan2022,2141,,,,,7317
BenTey-330_vagina-1,9097,BenTey,330_vagina,jéré,jéré,dʒ ⁵/e r ⁵/e,,Hantgan2022,2138,,,,,0
BankanTey-330_vagina-1,9098,BankanTey,330_vagina,dúmbá,dúmbá,d ⁵/u ⁿb ⁵/a,,Hantgan2022,2137,,,,,7309
Nanga-330_vagina-1,9099,Nanga,330_vagina,kɛ́njí,kɛ́njí,k ⁵/ɛ ⁿdʒ ⁵/i,,Hantgan2022,2140,,,,,7314
Gourou-330_vagina-1,9100,Gourou,330_vagina,dɛ̀mɛ́,dɛ̀mɛ́,d ¹/ɛ m ⁵/ɛ,,Hantgan2022,2138,,,,,0
TogoKan-330_vagina-1,9101,TogoKan,330_vagina,í:ɲí,í:ɲí,⁵/iː ɲ ⁵/i,,Hantgan2022,2143,,,,,0
YornoSo-330_vagina-1,9102,YornoSo,330_vagina,dɛ̀mɛ̀-bònɔ́,dɛ̀mɛ̀-bònɔ́,d ¹/ɛ m ¹/ɛ + b ¹/o n ⁵/ɔ,,Hantgan2022,2139,,,,,0
TommoSo-330_vagina-1,9103,TommoSo,330_vagina,"dɛ̀mmɛ̀ bòndó, dúmmɔ́, dɛ̀mmɛ́",dɛ̀mmɛ̀_bòndó,d ¹/ɛ m m ¹/ɛ + b ¹/o ⁿd ⁵/o,,Hantgan2022,2139,,,,,0
DogulDom-330_vagina-1,9104,DogulDom,330_vagina,"dúmmù-ŋ̀ (pl dúmmùⁿ yà:), kɛ́sɛ̀:-g",dúmmù-ŋ̀,d ⁵/u m m ¹/u + ŋ,,Hantgan2022,2139,,,,,0
TebulUre-330_vagina-1,9105,TebulUre,330_vagina,ɛ̀ndɛ́,ɛ̀ndɛ́,¹/ɛ ⁿd ⁵/ɛ,,Hantgan2022,2140,,,,,7314
YandaDom-330_vagina-1,9106,YandaDom,330_vagina,cà:,cà:,tʃ ¹/aː,,Hantgan2022,2138,,,,,0
TomoKan-330_vagina-1,9107,TomoKan,330_vagina,ʔìnjí:,ʔìnjí:,ʔ ¹/i ⁿdʒ ⁵/iː,,Hantgan2022,2140,,,,,7314
Mombo-330_vagina-1,9108,Mombo,330_vagina,sébì,sébì,s ⁵/e b ¹/i,,Hantgan2022,2137,,,,,7309
Penange-330_vagina-1,9109,Penange,330_vagina,sùgù,sùgù,s ¹/u ɡ ¹/u,,Hantgan2022,2142,,,,,0
Bangime-330_vagina-1,9110,Bangime,330_vagina,númbɛ́,númbɛ́,n ⁵/u ⁿb ⁵/ɛ,,Hantgan2022,2615,,,,,7309
Fulfulde-330_vagina-1,9111,Fulfulde,330_vagina,faata,faata,f aː t a,,Hantgan2022,289,,,,,7314
Jenaama-330_vagina-1,9112,Jenaama,330_vagina,pùwɔ̀,pùwɔ̀,p ¹/u w ¹/ɔ,,Hantgan2022,3482,,,,,7317
BonduSo-330_vagina-1,9113,BonduSo,330_vagina,dúmbú,dúmbú,d ⁵/u ⁿb ⁵/u,,Hantgan2022,2137,,,,,7309
PergeTegu-330_vagina-1,9114,PergeTegu,330_vagina,dɛ̀mbɛ́,dɛ̀mbɛ́,d ¹/ɛ ⁿb ⁵/ɛ,,Hantgan2022,2137,,,,,7309
Jamsay-330_vagina-1,9115,Jamsay,330_vagina,dɛ̀mɛ́,dɛ̀mɛ́,d ¹/ɛ m ⁵/ɛ,,Hantgan2022,2138,,,,,0
SonghaiSenni-330_vagina-1,9116,SonghaiSenni,330_vagina,bùt-ò,bùt-ò,b ¹/u t + ¹/o,,Hantgan2022,3864,,,,,0
SonghaiSenni-330_vagina-2,9117,SonghaiSenni,330_vagina,dòf-ò,dòf-ò,d ¹/o f + ¹/o,,Hantgan2022,3865,,,,,0
Soninke-331_village-1,9118,Soninke,331_village,nuⁿŋuⁿ,nuⁿŋuⁿ,n ũ ŋ ũ,,Hantgan2022,3484,,,,,7337
Fulfulde-331_village-1,9119,Fulfulde,331_village,wuro,wuro,w u r o,,Hantgan2022,291,,,,,7346
Jenaama-331_village-1,9120,Jenaama,331_village,nɔ̀gù,nɔ̀gù,n ¹/ɔ ɡ ¹/u,,Hantgan2022,3484,,,,,7337
BozoHainyaxo-331_village-1,9121,BozoHainyaxo,331_village,nuⁿŋuⁿ,nuⁿŋuⁿ,n ũ ŋ ũ,,Hantgan2022,3484,,,,,7337
BozoPondorinord-331_village-1,9122,BozoPondorinord,331_village,nogu,nogu,n o ɡ u,,Hantgan2022,3484,,,,,7337
BozoTieyaxo-331_village-1,9123,BozoTieyaxo,331_village,noⁿu,noⁿu,n õ u,,Hantgan2022,3484,,,,,7337
BozoPondorisud-331_village-1,9124,BozoPondorisud,331_village,noɣu,noɣu,n o ɣ u,,Hantgan2022,3484,,,,,7337
BozoKotya-331_village-1,9125,BozoKotya,331_village,nogu,nogu,n o ɡ u,,Hantgan2022,3484,,,,,7337
BozoTiemaCewe-331_village-1,9126,BozoTiemaCewe,331_village,nogu,nogu,n o ɡ u,,Hantgan2022,3484,,,,,7337
BozoDebo-331_village-1,9127,BozoDebo,331_village,nogu,nogu,n o ɡ u,,Hantgan2022,3484,,,,,7337
BozoKorondougounord-331_village-1,9128,BozoKorondougounord,331_village,noguⁿ,noguⁿ,n o ɡ ũ,,Hantgan2022,3484,,,,,7337
BozoKorondougousud-331_village-1,9129,BozoKorondougousud,331_village,nogu,nogu,n o ɡ u,,Hantgan2022,3484,,,,,7337
Soninke-331_village-2,9130,Soninke,331_village,dèbê,dèbê,d ¹/e b ⁵¹/e,,Hantgan2022,3483,,,,,7331
Bambara-331_village-1,9131,Bambara,331_village,dùgú,dùgú,d ¹/u ɡ ⁵/u,,Hantgan2022,3483,,,,,7331
ToroTegu-331_village-1,9132,ToroTegu,331_village,àlá,àlá,¹/a l ⁵/a,,Hantgan2022,2150,,,,,0
BenTey-331_village-1,9133,BenTey,331_village,ìsê:,ìsê:,¹/i s ⁵¹/eː,,Hantgan2022,2146,,,,,0
BankanTey-331_village-1,9134,BankanTey,331_village,ìsô:,ìsô:,¹/i s ⁵¹/oː,,Hantgan2022,2146,,,,,0
Nanga-331_village-1,9135,Nanga,331_village,ìsê,ìsê,¹/i s ⁵¹/e,,Hantgan2022,2146,,,,,0
TommoSo-331_village-1,9136,TommoSo,331_village,dámmá,dámmá,d ⁵/a m m ⁵/a,,Hantgan2022,2153,,,,,0
DogulDom-331_village-1,9137,DogulDom,331_village,"pùró, pòró, táŋàŋ",pùró,p ¹/u r ⁵/o,,Hantgan2022,2151,,,,,7346
TebulUre-331_village-1,9138,TebulUre,331_village,dámbá,dámbá,d ⁵/a ⁿb ⁵/a,,Hantgan2022,2145,,,,,7331
BonduSo-331_village-1,9139,BonduSo,331_village,sɔ̀njɔ̌:,sɔ̀njɔ̌:,s ∼¹/ɔ dʒ ¹⁵/ɔː,,Hantgan2022,2147,,,,,0
Bunoge-331_village-1,9140,Bunoge,331_village,ʔólò,ʔólò,ʔ ⁵/o l ¹/o,,Hantgan2022,2150,,,,,0
DonnoSo-331_village-1,9141,DonnoSo,331_village,àndá,àndá,¹/a ⁿd ⁵/a,,Hantgan2022,2152,,,,,0
TiranigeDiga-331_village-1,9142,TiranigeDiga,331_village,ìjò,ìjò,¹/i dʒ ¹/o,,Hantgan2022,2152,,,,,0
Mombo-331_village-1,9143,Mombo,331_village,dúgù,dúgù,d ⁵/u ɡ ¹/u,,Hantgan2022,2145,,,,,7331
Penange-331_village-1,9144,Penange,331_village,dùgù,dùgù,d ¹/u ɡ ¹/u,,Hantgan2022,2145,,,,,7331
PergeTegu-331_village-1,9145,PergeTegu,331_village,àlá,àlá,¹/a l ⁵/a,,Hantgan2022,2150,,,,,0
TogoKan-331_village-1,9146,TogoKan,331_village,àná,àná,¹/a n ⁵/a,,Hantgan2022,2148,,,,,7337
YandaDom-331_village-1,9147,YandaDom,331_village,dàmá,dàmá,d ¹/a m ⁵/a,,Hantgan2022,2153,,,,,0
YornoSo-331_village-1,9148,YornoSo,331_village,àná,àná,¹/a n ⁵/a,,Hantgan2022,2148,,,,,7337
Jamsay-331_village-1,9149,Jamsay,331_village,àná,àná,¹/a n ⁵/a,,Hantgan2022,2148,,,,,7337
SonghaiSenni-331_village-1,9150,SonghaiSenni,331_village,kòyrà,kòyrà,k ¹/o j r ¹/a,,Hantgan2022,3866,,,,,0
ToroSo-331_village-1,9151,ToroSo,331_village,áná,áná,⁵/a n ⁵/a,,Hantgan2022,2148,,,,,7337
Bangime-331_village-1,9153,Bangime,331_village,dījà,dījà,d ³/i j ¹/a,,Hantgan2022,2616,,,,,7331
ToroTegu-332_pay-1,9154,ToroTegu,332_pay,tɔ́sú,tɔ́sú,t ⁵/ɔ s ⁵/u,,Hantgan2022,2154,,,,,0
BankanTey-332_pay-1,9155,BankanTey,332_pay,tɔ́sí,tɔ́sí,t ⁵/ɔ s ⁵/i,,Hantgan2022,2154,,,,,0
PergeTegu-332_pay-1,9156,PergeTegu,332_pay,tɔ́sɔ́,tɔ́sɔ́,t ⁵/ɔ s ⁵/ɔ,,Hantgan2022,2154,,,,,0
Jamsay-332_pay-1,9157,Jamsay,332_pay,tɔ́jɔ́,tɔ́jɔ́,t ⁵/ɔ dʒ ⁵/ɔ,,Hantgan2022,2154,,,,,0
YornoSo-332_pay-1,9158,YornoSo,332_pay,tújɔ́,tújɔ́,t ⁵/u dʒ ⁵/ɔ,,Hantgan2022,2154,,,,,0
TommoSo-332_pay-1,9159,TommoSo,332_pay,"sárá, sídɛ́",sárá,s ⁵/a r ⁵/a,,Hantgan2022,2155,,,,,0
DogulDom-332_pay-1,9160,DogulDom,332_pay,sàrɛ́,sàrɛ́,s ¹/a r ⁵/ɛ,,Hantgan2022,2155,,,,,0
TebulUre-332_pay-1,9161,TebulUre,332_pay,tɔ́dɔ́ (tɔ́dɔ́-tì-),tɔ́dɔ́,t ⁵/ɔ d ⁵/ɔ,,Hantgan2022,2154,,,,,0
YandaDom-332_pay-1,9162,YandaDom,332_pay,sárú,sárú,s ⁵/a r ⁵/u,,Hantgan2022,2155,,,,,0
BonduSo-332_pay-1,9163,BonduSo,332_pay,"sɔ́jɛ́, yóbà kán",sɔ́jɛ́,s ⁵/ɔ dʒ ⁵/ɛ,,Hantgan2022,2154,,,,,0
Bunoge-332_pay-1,9164,Bunoge,332_pay,sɔ́jɛ̀,sɔ́jɛ̀,s ⁵/ɔ dʒ ¹/ɛ,,Hantgan2022,2154,,,,,0
DonnoSo-332_pay-1,9165,DonnoSo,332_pay,sárà,sárà,s ⁵/a r ¹/a,,Hantgan2022,2155,,,,,0
TiranigeDiga-332_pay-1,9166,TiranigeDiga,332_pay,sɔ́jɔ́,sɔ́jɔ́,s ⁵/ɔ dʒ ⁵/ɔ,,Hantgan2022,2154,,,,,0
Mombo-332_pay-1,9167,Mombo,332_pay,sɔ́jɛ́,sɔ́jɛ́,s ⁵/ɔ dʒ ⁵/ɛ,,Hantgan2022,2154,,,,,0
Nanga-332_pay-1,9168,Nanga,332_pay,tɔ́sí,tɔ́sí,t ⁵/ɔ s ⁵/i,,Hantgan2022,2154,,,,,0
TogoKan-332_pay-1,9169,TogoKan,332_pay,tɔ́jɔ́,tɔ́jɔ́,t ⁵/ɔ dʒ ⁵/ɔ,,Hantgan2022,2154,,,,,0
SonghaiSenni-333_wallofhouse-1,9170,SonghaiSenni,333_wallofhouse,tèl-ò,tèl-ò,t ¹/e l + ¹/o,,Hantgan2022,3867,,,,,0
Fulfulde-333_wallofhouse-1,9171,Fulfulde,333_wallofhouse,kokowol,kokowol,k o k o w + o l,,Hantgan2022,292,,,,,7371
Jenaama-333_wallofhouse-1,9172,Jenaama,333_wallofhouse,kɛ́rɛ̄,kɛ́rɛ̄,k ⁵/ɛ r ³/ɛ,,Hantgan2022,3487,,,,,7366
Soninke-333_wallofhouse-1,9173,Soninke,333_wallofhouse,tàgáyè,tàgáyè,t ¹/a ɡ ⁵/a + j ¹/e,,Hantgan2022,3488,,,,,0
Bambara-333_wallofhouse-1,9174,Bambara,333_wallofhouse,dɛ̀nɛ́ⁿ,dɛ̀nɛ́ⁿ,d ¹/ɛ n ⁵/ɛ̃,,Hantgan2022,3486,,,,,0
ToroTegu-333_wallofhouse-1,9175,ToroTegu,333_wallofhouse,íló gòlù,íló_gòlù,⁵/i l ⁵/o + ɡ ¹/o l ¹/u,,Hantgan2022,2159,,,,,0
BenTey-333_wallofhouse-1,9176,BenTey,333_wallofhouse,ùrò tùlî:,ùrò_tùlî:,¹/u r ¹/o + t ¹/u l ⁵¹/iː,,Hantgan2022,2158,,,,,0
BankanTey-333_wallofhouse-1,9177,BankanTey,333_wallofhouse,"tǒ:, kókòl",tǒ:,t ¹⁵/oː,,Hantgan2022,2156,,,,,0
Nanga-333_wallofhouse-1,9178,Nanga,333_wallofhouse,ǹdò-tùndí,ǹdò-tùndí,ⁿd ¹/o + t ¹/u ⁿd ⁵/i,,Hantgan2022,2164,,,,,0
PergeTegu-333_wallofhouse-1,9179,PergeTegu,333_wallofhouse,ìrè-dì:njí,ìrè-dì:njí,¹/i r ¹/e + d ¹/iː ⁿdʒ ⁵/i,,Hantgan2022,2158,,,,,0
TogoKan-333_wallofhouse-1,9180,TogoKan,333_wallofhouse,gìrⁿí,gìrⁿí,ɡ ¹/i ∼/r̃ ⁵/i,,Hantgan2022,2157,,,,,7366
YornoSo-333_wallofhouse-1,9181,YornoSo,333_wallofhouse,gɛ̀rⁿɛ̀-bénɛ́,gɛ̀rⁿɛ̀-bénɛ́,ɡ ¹/ɛ ∼/r̃ ¹/ɛ + b ⁵/e n ⁵/ɛ,,Hantgan2022,2157,,,,,7366
TommoSo-333_wallofhouse-1,9182,TommoSo,333_wallofhouse,gìnɛ̀ dìŋgìrú,gìnɛ̀_dìŋgìrú,ɡ ¹/i n ¹/ɛ + d ¹/i ⁿɡ ¹/i r ⁵/u,,Hantgan2022,2162,,,,,0
DogulDom-333_wallofhouse-1,9183,DogulDom,333_wallofhouse,kógòl,kógòl,k ⁵/o ɡ ¹/o + l,,Hantgan2022,2161,,,,,7371
TebulUre-333_wallofhouse-1,9184,TebulUre,333_wallofhouse,ùlò-gɔ̀ŋgɔ́,ùlò-gɔ̀ŋgɔ́,¹/u l ¹/o + ɡ ¹/ɔ̃ ɡ ⁵/ɔ,,Hantgan2022,2165,,,,,0
YandaDom-333_wallofhouse-1,9185,YandaDom,333_wallofhouse,"ʔə̀lò-tùnù, sìbà",ʔə̀lò-tùnù,ʔ ¹/ə l ¹/o + t ¹/u n ¹/u,,Hantgan2022,2167,,,,,0
BonduSo-333_wallofhouse-1,9186,BonduSo,333_wallofhouse,òlè-jɛ̀gɛ̀lɛ́,òlè-jɛ̀gɛ̀lɛ́,¹/o l ¹/e + dʒ ¹/ɛ ɡ ¹/ɛ l ⁵/ɛ,,Hantgan2022,2159,,,,,0
Bunoge-333_wallofhouse-1,9187,Bunoge,333_wallofhouse,píŋgì,píŋgì,p ⁵/i + ⁿɡ ¹/i,,Hantgan2022,2160,,,,,0
Jamsay-333_wallofhouse-1,9188,Jamsay,333_wallofhouse,gówó,gówó,ɡ ⁵/o w ⁵/o,,Hantgan2022,2163,,,,,0
DonnoSo-333_wallofhouse-1,9189,DonnoSo,333_wallofhouse,"gìnɛ́, gìnɛ̀-digùrú (extension off first room)",gìnɛ́,ɡ ¹/i n ⁵/ɛ,,Hantgan2022,2162,,,,,0
TiranigeDiga-333_wallofhouse-1,9190,TiranigeDiga,333_wallofhouse,pígí,pígí,p ⁵/i ɡ ⁵/i,,Hantgan2022,2166,,,,,0
Penange-333_wallofhouse-1,9191,Penange,333_wallofhouse,kɛ́rɔ́,kɛ́rɔ́,k ⁵/ɛ r ⁵/ɔ,,Hantgan2022,2157,,,,,7366
Mombo-333_wallofhouse-1,9192,Mombo,333_wallofhouse,túndú,túndú,t ⁵/u ⁿd ⁵/u,,Hantgan2022,2164,,,,,0
ToroSo-333_wallofhouse-1,9193,ToroSo,333_wallofhouse,gìⁿrⁿùⁿ bèné,gìⁿrⁿùⁿ bèné,ɡ ¹/ĩ ∼/r̃ ¹/ũ + b ¹/e n ⁵/e,,Hantgan2022,2157,,,,,7366
Bangime-333_wallofhouse-1,9194,Bangime,333_wallofhouse,kɔ́rⁿɔ́,kɔ́rⁿɔ́,k ⁵/ɔ ∼/r ⁵/ɔ,,Hantgan2022,2617,,,,,7366
TommoSo-334_water-1,9195,TommoSo,334_water,díí,díí,d ⁵/iː,,Hantgan2022,2169,,,,,7390
DogulDom-334_water-1,9196,DogulDom,334_water,ńɲù,ńɲù,n + ɲ ¹/u,,Hantgan2022,2170,,,,,0
DogulDom-334_water-2,9197,DogulDom,334_water,"ʔɲ́ì, ʔɲ́ù",ʔɲ́ì,ʔ + ɲ ¹/i,,Hantgan2022,2170,,,,,0
TebulUre-334_water-1,9198,TebulUre,334_water,ínjé,ínjé,⁵/i ⁿdʒ ⁵/e,,Hantgan2022,2169,,,,,7390
YandaDom-334_water-1,9199,YandaDom,334_water,ínjú,ínjú,⁵/i ⁿdʒ ⁵/u,,Hantgan2022,2169,,,,,7390
BonduSo-334_water-1,9200,BonduSo,334_water,íŋgé,íŋgé,⁵/i ⁿɡ ⁵/e,,Hantgan2022,2171,,,,,0
Ampari-334_water-1,9201,Ampari,334_water,mí: (mí: gè),mí:,m ⁵/iː,,Hantgan2022,2168,,,,,0
Bunoge-334_water-1,9202,Bunoge,334_water,gɔ́,gɔ́,ɡ ⁵/ɔ,,Hantgan2022,2171,,,,,0
DonnoSo-334_water-1,9203,DonnoSo,334_water,dî:,dî:,d ⁵¹/iː,,Hantgan2022,2169,,,,,7390
Mombo-334_water-1,9204,Mombo,334_water,mî:,mî:,m ⁵¹/iː,,Hantgan2022,2168,,,,,0
Penange-334_water-1,9205,Penange,334_water,mì:,mì:,m ¹/iː,,Hantgan2022,2168,,,,,0
Bangime-334_water-1,9206,Bangime,334_water,ɥījɛ̀,ɥījɛ̀,ɥ ³/i j ¹/ɛ,,Hantgan2022,2618,,,,,0
Fulfulde-334_water-1,9207,Fulfulde,334_water,ndiyam,ndiyam,ⁿd i j a m,,Hantgan2022,293,,,,,0
Jenaama-334_water-1,9208,Jenaama,334_water,jī,jī,dʒ ³/i,,Hantgan2022,3489,,,,,7390
BankanTey-334_water-1,9209,BankanTey,334_water,nî:,nî:,n ⁵¹/iː,,Hantgan2022,2170,,,,,0
BenTey-334_water-1,9210,BenTey,334_water,nî:,nî:,n ⁵¹/iː,,Hantgan2022,2170,,,,,0
Nanga-334_water-1,9211,Nanga,334_water,nî:,nî:,n ⁵¹/iː,,Hantgan2022,2170,,,,,0
PergeTegu-334_water-1,9212,PergeTegu,334_water,ní:,ní:,n ⁵/iː,,Hantgan2022,2170,,,,,0
TiranigeDiga-334_water-1,9213,TiranigeDiga,334_water,mí:,mí:,m ⁵/iː,,Hantgan2022,2168,,,,,0
TogoKan-334_water-1,9214,TogoKan,334_water,dí:,dí:,d ⁵/iː,,Hantgan2022,2169,,,,,7390
TomoKan-334_water-1,9215,TomoKan,334_water,jí:,jí:,dʒ ⁵/iː,,Hantgan2022,2169,,,,,7390
ToroTegu-334_water-1,9216,ToroTegu,334_water,ní,ní,n ⁵/i,,Hantgan2022,2170,,,,,0
YornoSo-334_water-1,9217,YornoSo,334_water,dǐ:,dǐ:,d ¹⁵/iː,,Hantgan2022,2169,,,,,7390
Jamsay-334_water-1,9218,Jamsay,334_water,ní:,ní:,n ⁵/iː,,Hantgan2022,2170,,,,,0
BozoDebo-334_water-1,9219,BozoDebo,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
BozoHainyaxo-334_water-1,9220,BozoHainyaxo,334_water,juu,juu,dʒ uː,,Hantgan2022,3489,,,,,7390
BozoKorondougounord-334_water-1,9221,BozoKorondougounord,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
BozoKorondougousud-334_water-1,9222,BozoKorondougousud,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
BozoKotya-334_water-1,9223,BozoKotya,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
BozoPondorinord-334_water-1,9224,BozoPondorinord,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
BozoPondorisud-334_water-1,9225,BozoPondorisud,334_water,ʒii,ʒii,ʒ iː,,Hantgan2022,3491,,,,,0
BozoTieyaxo-334_water-1,9226,BozoTieyaxo,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
BozoTiemaCewe-334_water-1,9227,BozoTiemaCewe,334_water,jii,jii,dʒ iː,,Hantgan2022,3489,,,,,7390
Bambara-334_water-1,9228,Bambara,334_water,jí,jí,dʒ ⁵/i,,Hantgan2022,3489,,,,,7390
SonghaiSenni-334_water-1,9229,SonghaiSenni,334_water,sìŋg-ò,sìŋg-ò,s ¹/i ⁿɡ + ¹/o,,Hantgan2022,3868,,,,,0
ToroSo-334_water-1,9230,ToroSo,334_water,díí,díí,d ⁵/iː,,Hantgan2022,2169,,,,,7390
ToroSo-334_water-2,9231,ToroSo,334_water,dìí,dìí,d ¹⁵/i:,,Hantgan2022,2169,,,,,7390
BonduSo-334_water-2,9232,BonduSo,334_water,ínjè,ínjè,⁵/i ⁿdʒ ¹/e,,Hantgan2022,2169,,,,,7390
Bangime-335_weave-1,9233,Bangime,335_weave,ɡɔ̄ɡɔ̀,ɡɔ̄ɡɔ̀,ɡ ³/ɔ ɡ ¹/ɔ,,Hantgan2022,2620,,,,,0
Fulfulde-335_weave-1,9234,Fulfulde,335_weave,saɲude,saɲ-ude,s a ɲ + u d e,,Hantgan2022,294,,,,,0
Jenaama-335_weave-1,9235,Jenaama,335_weave,ā-kòy,ā-kòy,³/a + k ¹/o j,,Hantgan2022,3493,,,,,0
Nanga-335_weave-1,9236,Nanga,335_weave,tɛ́:,tɛ́:,t ⁵/ɛː,,Hantgan2022,2172,,,,,7408
YornoSo-335_weave-1,9237,YornoSo,335_weave,tɛ́:-,tɛ́:,t ⁵/ɛː,,Hantgan2022,2172,,,,,7408
TommoSo-335_weave-1,9238,TommoSo,335_weave,tíyⁿɛ́,tíyⁿɛ́,t ⁵/i ∼/j ⁵/ɛ,,Hantgan2022,2172,,,,,7408
DogulDom-335_weave-1,9239,DogulDom,335_weave,ɛ́rɛ̀,ɛ́rɛ̀,⁵/ɛ r ¹/ɛ,,Hantgan2022,2173,,,,,0
TebulUre-335_weave-1,9240,TebulUre,335_weave,"tɛ́ (tɛ́-tì-, tèyà-lí-)",tɛ́,t ⁵/ɛ,,Hantgan2022,2172,,,,,7408
Bunoge-335_weave-1,9241,Bunoge,335_weave,tíyɛ̀,tíyɛ̀,t ⁵/i j ¹/ɛ,,Hantgan2022,2172,,,,,7408
Jamsay-335_weave-1,9242,Jamsay,335_weave,"tɛ́:ⁿ, tí:ⁿ",tɛ́:ⁿ,t ⁵/ɛ̃ː,,Hantgan2022,2172,,,,,7408
TiranigeDiga-335_weave-1,9243,TiranigeDiga,335_weave,tíyɔ́,tíyɔ́,t ⁵/i j ⁵/ɔ,,Hantgan2022,2172,,,,,7408
Mombo-335_weave-1,9244,Mombo,335_weave,gɛ̀zì tyɛ́:,gɛ̀zì_tyɛ́:,ɡ ¹/ɛ z ¹/i + t j ⁵/ɛː,,Hantgan2022,2174,,,,,0
BankanTey-335_weave-1,9245,BankanTey,335_weave,tíyɛ́,tíyɛ́,t ⁵/i j ⁵/ɛ,,Hantgan2022,2172,,,,,7408
BenTey-335_weave-1,9246,BenTey,335_weave,tíyɛ́,tíyɛ́,t ⁵/i j ⁵/ɛ,,Hantgan2022,2172,,,,,7408
BonduSo-335_weave-1,9247,BonduSo,335_weave,tíyɛ́,tíyɛ́,t ⁵/i j ⁵/ɛ,,Hantgan2022,2172,,,,,7408
Penange-335_weave-1,9248,Penange,335_weave,tíyɛ́,tíyɛ́,t ⁵/i j ⁵/ɛ,,Hantgan2022,2172,,,,,7408
PergeTegu-335_weave-1,9249,PergeTegu,335_weave,tɛ́:,tɛ́:,t ⁵/ɛː,,Hantgan2022,2172,,,,,7408
TogoKan-335_weave-1,9250,TogoKan,335_weave,tɛ́:,tɛ́:,t ⁵/ɛː,,Hantgan2022,2172,,,,,7408
TomoKan-335_weave-1,9251,TomoKan,335_weave,cɛ́:,cɛ́:,tʃ ⁵/ɛː,,Hantgan2022,2172,,,,,7408
ToroTegu-335_weave-1,9252,ToroTegu,335_weave,tí,tí,t ⁵/i,,Hantgan2022,2172,,,,,7408
YandaDom-335_weave-1,9253,YandaDom,335_weave,tíyɛ́,tíyɛ́,t ⁵/i j ⁵/ɛ,,Hantgan2022,2172,,,,,7408
SonghaiSenni-335_weave-1,9254,SonghaiSenni,335_weave,cèy,cèy,tʃ ¹/e j,,Hantgan2022,3869,,,,,7408
Bambara-335_weave-1,9255,Bambara,335_weave,dá,dá,d ⁵/a,,Hantgan2022,3492,,,,,0
ToroTegu-336_week-1,9256,ToroTegu,336_week,ìwà jíró,ìwà-jíró,¹/i w ¹/a + dʒ ⁵/i r ⁵/o,,Hantgan2022,2179,,,,,0
BenTey-336_week-1,9257,BenTey,336_week,jú:,jú:,dʒ ⁵/uː,,Hantgan2022,2176,,,,,7421
BankanTey-336_week-1,9258,BankanTey,336_week,"zú: yâ: zú: yâ:, ɛ́wá: yâ: ɛ́wá: yâ:",zú:-yâ:,z ⁵/uː + j ⁵¹/aː,,Hantgan2022,2175,,,,,0
Nanga-336_week-1,9259,Nanga,336_week,júgú,júgú,dʒ ⁵/u ɡ ⁵/u,,Hantgan2022,2176,,,,,7421
TommoSo-336_week-1,9260,TommoSo,336_week,bày sɔ̌y,bày-sɔ̌y,b ¹/a j + s ¹⁵/ɔ + j,,Hantgan2022,2178,,,,,0
DogulDom-336_week-1,9261,DogulDom,336_week,jû:g,jû:g,dʒ ⁵¹/uː ɡ,,Hantgan2022,2176,,,,,7421
TebulUre-336_week-1,9262,TebulUre,336_week,zúgó,zúgó,z ⁵/u ɡ ⁵/o,,Hantgan2022,2176,,,,,7421
YandaDom-336_week-1,9263,YandaDom,336_week,zùwó,zùwó,z ¹/u w ⁵/o,,Hantgan2022,2180,,,,,0
BonduSo-336_week-1,9264,BonduSo,336_week,jùgîn,jùgîn,dʒ ¹/u ɡ ⁵¹/i + n,,Hantgan2022,2176,,,,,7421
Bunoge-336_week-1,9265,Bunoge,336_week,yúgù,yúgù,j ⁵/u ɡ ¹/u,,Hantgan2022,2177,,,,,0
DonnoSo-336_week-1,9266,DonnoSo,336_week,júgù,júgù,dʒ ⁵/u ɡ ¹/u,,Hantgan2022,2176,,,,,7421
TiranigeDiga-336_week-1,9267,TiranigeDiga,336_week,"yùgù (Boui), jùgù (Ningo), yɔ̀ntɛ̀rɛ́ (< Fulfulde)",yùgù,j ¹/u ɡ ¹/u,,Hantgan2022,2177,,,,,0
Penange-336_week-1,9268,Penange,336_week,èbà yùgú,èbà-yùgú,¹/e b ¹/a + j ¹/u ɡ ⁵/u,,Hantgan2022,2177,,,,,0
Bangime-336_week-1,9269,Bangime,336_week,sīɡò,sīɡò,s ³/i ɡ ¹/o,,Hantgan2022,2621,,,,,7421
Fulfulde-336_week-1,9270,Fulfulde,336_week,yontere,yonte-re,j o ⁿt e + r e,,Hantgan2022,295,,,,,0
Jenaama-336_week-1,9271,Jenaama,336_week,sībē-nūⁿ,sībē-nūⁿ,s ³/i b ³/e + n ³/ũ,,Hantgan2022,3495,,,,,0
